Iteration,Energy consumption
107,0.8302738055555555
108,0.8417112777777778
109,0.8217400694444444
110,0.8354335555555557
111,0.8021883750000002
112,0.8116269027777778
113,0.8845547222222222
114,0.76828325
115,0.7889937361111111
116,0.6270369305555555
117,0.8166759305555557
118,0.8179970277777778
119,0.8291930833333334
120,0.8187262638888889
121,0.8004878472222223
122,0.8670936527777778
123,0.8831503055555556
124,0.847287652777778
125,0.8063306111111113
126,0.7580164027777778
127,0.8737788055555554
128,0.7925935833333334
129,0.8991427638888889
130,0.8689980277777777
131,0.5941169583333333
132,0.7671374305555555
133,0.6993569166666668
134,0.6024763055555556
135,0.6122932777777778
136,0.5968518749999999
137,0.655808138888889
138,0.7825627638888889
139,0.8662815
140,0.8362725138888889
141,0.7653292361111111
142,0.8173613750000001
143,0.8178822361111113
144,0.8257488611111112
145,0.7888131111111111
146,0.8023631805555556
147,0.7759099305555558
148,0.7720418055555556
149,0.8293294027777779
150,0.8176703055555556
151,0.8535789305555556
152,0.7989653333333333
153,0.8391666111111111
154,0.721960638888889
155,0.6547589305555556
156,0.8203330972222223
157,0.7874857083333335
158,0.7857583611111112
159,0.7956729166666667
160,0.8167516527777777
161,0.7944993333333334
162,0.7827071111111111
163,0.7881323472222223
164,0.7756320694444446
165,0.8224903750000001
166,0.8403482916666668
167,0.8346043333333333
168,0.8382515416666667
169,0.8732369444444446
170,0.807420902777778
171,0.8190274027777777
172,0.7747655
173,0.8262382222222223
174,0.8471040972222221
175,0.8329728472222223
176,0.8010499027777778
177,0.803119388888889
178,0.7600823888888889
179,0.7075138194444445
180,0.7778227222222223
181,0.7745383055555557
182,0.7821041805555554
183,0.8384679583333334
184,0.8195420416666668
185,0.8070858472222224
186,0.7901873611111112
187,0.8612621805555556
188,0.8009156388888891
189,0.780133888888889
190,0.7828104305555555
191,0.8475829722222223
192,0.7923802083333334
193,0.8137487083333333
194,0.7349750833333334
195,0.7808179861111113
196,0.8565158472222222
197,0.7555961944444447
198,0.807751
199,0.8063388055555556
200,0.8970098055555557
201,0.7801513611111113
202,0.8112146388888889
203,0.7738380555555555
204,0.824059125
205,0.8141243611111112
206,0.6708436944444445
207,0.7751811944444444
208,0.8083026111111113
209,0.8358213333333333
210,0.8018818888888889
211,0.7818505972222223
212,0.8154725972222223
213,0.8327022083333334
214,0.8047642083333334
215,0.8094061250000002
216,0.7425818888888889
217,0.8249108055555556
218,0.879466638888889
219,0.7575509722222222
220,0.8496878472222225
221,0.8054614999999999
222,0.7669572361111113
223,0.7815462083333334
224,0.8017380972222222
225,0.7995410694444445
226,0.7988031944444444
227,0.727633763888889
228,0.7951576250000001
229,0.7887888055555555
230,0.7629182916666667
231,0.873281875
232,0.7361683611111112
233,0.7726219027777779
234,0.7360299722222222
235,0.6500871944444446
236,0.6639577083333333
237,0.7814528749999999
238,0.7699359861111112
239,0.7185254305555555
240,0.7957774444444445
241,0.7609365555555556
242,0.7591278194444444
243,0.7414356527777778
244,0.7917243611111112
245,0.8133055833333334
246,0.796246875
247,0.8153665972222222
248,0.8264241805555556
249,0.7986158194444446
250,0.7850428055555555
251,0.8318597222222223
252,0.6262456527777777
253,0.6751682222222222
254,0.7622739861111111
255,0.8060950833333335
256,0.7514848611111112
257,0.7961402361111111
258,0.8338802222222222
259,0.7854374722222223
260,0.7993269166666667
261,0.8148035416666667
262,0.7899884166666667
263,0.8165411805555555
264,0.7961059583333335
265,0.7596550416666668
266,0.7974478333333335
267,0.7912024861111111
268,0.7872051250000001
269,0.801631013888889
270,0.8193088333333333
271,0.8149020138888888
272,0.8253847500000001
273,0.7932325555555557
274,0.788531513888889
275,0.8202323888888889
276,0.7697597083333335
277,0.7880904861111111
278,0.7824160138888889
279,0.8324799166666668
280,0.7403653055555555
281,0.7568055694444445
282,0.7511652916666669
283,0.77102125
284,0.7991855833333334
285,0.7860408611111113
286,0.7917057777777778
287,0.8017495555555557
288,0.7729475694444445
289,0.7910120972222224
290,0.7910346527777777
291,0.7642922777777779
292,0.8435276944444446
293,0.8207623472222223
294,0.790667388888889
295,0.665243
296,0.7426385972222221
297,0.7997687361111112
298,0.7328539583333333
299,0.7032172083333333
300,0.802373402777778
301,0.8025238055555557
302,0.8140115694444446
303,0.8148125000000002
304,0.8024755416666667
305,0.8099535277777778
306,0.8639201527777779
307,0.7961423472222222
308,0.8316713194444445
309,0.7810648611111111
310,0.8144548750000001
311,0.8107479861111112
312,0.8162122638888889
313,0.8379601111111112
314,0.7513263333333333
315,0.8052969444444446
316,0.7973230138888889
317,0.7737467222222223
318,0.7865412222222223
319,0.7582975694444445
320,0.7533821250000001
321,0.7640942083333333
322,0.820732013888889
323,0.7900436944444444
324,0.7512431249999999
325,0.7951786111111111
326,0.8854164027777779
327,0.810599013888889
328,0.7420879166666667
329,0.8103474444444445
330,0.8205233472222222
331,0.688059513888889
332,0.7119789722222223
333,0.6862411388888889
334,0.6634075972222224
335,0.7613411527777778
336,0.7694752777777779
337,0.810964
338,0.7768271527777779
339,0.8018974861111111
340,0.802987763888889
341,0.7946201111111112
342,0.7429855138888889
343,0.8077381805555555
344,0.8003643472222222
345,0.7765761111111112
346,0.8318091111111111
347,0.7733669722222223
348,0.7730819027777778
349,0.7890071111111111
350,0.7953176944444446
351,0.8640172500000001
352,0.8132708055555555
353,0.8040269166666667
354,0.7927240277777778
355,0.8284411805555556
356,0.7406323194444445
357,0.7680298472222222
358,0.6044912638888889
359,0.6556377083333332
360,0.7775351527777778
361,0.8745915
362,0.7972752916666668
363,0.7542258472222223
364,0.7797425
365,0.7897873750000002
366,0.7901033055555556
367,0.7395055416666667
368,0.8434104444444445
369,0.8477197222222221
370,0.7668185555555556
371,0.794692
372,0.8001738194444447
373,1.0093041527777777
374,0.8070113888888889
375,0.782752902777778
376,0.8110686388888889
377,0.7432329583333335
378,0.8136291805555556
379,0.752082638888889
380,0.7940439444444445
381,0.81922125
382,1.0312810833333335
383,0.8580804583333335
384,0.7892766527777778
385,0.8021550416666667
386,0.8130137083333333
387,0.7637721111111112
388,0.789013375
389,0.8143481666666668
390,0.7960258611111112
391,0.8269802777777778
392,0.7651989444444444
393,0.7598423333333334
394,0.777448138888889
395,0.7688221527777779
396,0.8250619861111111
397,0.8132701666666667
398,0.8073447916666666
399,0.811774375
400,1.0192655138888889
401,0.7560912777777778
402,0.8139958750000001
403,0.8846425138888889
404,1.1131339444444446
405,1.1511976666666666
406,0.8860626805555557
407,0.8280514999999998
408,0.9681868055555558
409,0.7781728750000001
410,0.769009888888889
411,0.8398384166666666
412,0.8213584861111112
413,0.8854973611111111
414,1.1243440277777776
415,0.8179699861111112
416,0.7815169305555556
417,0.5864870833333332
418,0.7465710972222223
419,0.8201634166666668
420,0.8287105555555556
421,0.9021802361111113
422,0.7869471527777778
423,0.7667821944444444
424,0.7672517499999999
425,0.7740119305555556
426,0.9949242083333335
427,0.8224071111111111
428,0.7586338472222224
429,0.31433229166666676
430,1.085585138888889
431,1.220717736111111
432,1.0431287361111112
433,1.2536896944444444
434,1.14884225
435,0.9684081527777779
436,1.1005864305555555
437,1.3467653472222223
438,1.0458361805555556
439,1.2623901666666668
440,1.0119203055555557
441,1.1034950694444445
442,1.3695300277777778
443,0.9860958333333333
444,1.14696125
445,1.24968225
446,1.0465707916666669
447,1.1768060555555555
448,0.9861573750000001
449,0.9911544444444444
450,1.0442348055555557
451,0.9781035
452,1.2954159305555557
453,1.1542745
454,1.0957084583333332
455,1.2119642083333335
456,1.1105841388888888
457,1.1708764861111112
458,1.0445701666666667
459,1.3182829722222225
460,1.148925375
461,1.153937125
462,1.4337739583333333
463,1.0495245972222222
464,1.1109153472222222
465,1.0295619583333333
466,1.0246115972222223
467,1.1712398888888889
468,1.3048260694444447
469,1.1934377361111113
470,1.1317040694444445
471,1.1225763472222223
472,1.1300864722222221
473,1.1565019305555555
474,1.0778944583333334
475,0.9203244861111114
476,1.4819528611111112
477,0.9588213194444445
478,1.2067362361111111
479,1.3017591111111109
480,1.220185791666667
481,1.265997097222222
482,1.1237529583333334
483,1.0891471527777778
484,1.1384043472222225
485,1.406065777777778
486,1.0966985
487,1.0758638333333335
488,1.0311297638888888
489,1.22966775
490,1.1634617083333334
491,1.2816678333333333
492,1.3744717222222222
493,1.0370184027777778
494,1.1197341944444443
495,1.0084175416666665
496,0.9727288194444446
497,1.1610421805555555
498,1.3957567083333335
499,1.078491277777778
500,0.9364060277777778
501,1.682930625
502,1.1624677916666668
503,1.4290586666666667
504,1.2801401250000002
505,1.298667138888889
506,1.1817557638888891
507,1.2031971111111113
508,1.4570921805555554
509,0.9384163333333333
510,1.2144889305555557
511,1.5104553055555556
512,1.4229888750000002
513,1.0196376666666667
514,1.2637842222222224
515,1.489487027777778
516,1.2520726805555555
517,1.1892662222222223
518,1.2044299305555557
519,1.0974612638888892
520,1.2534265694444444
521,1.0944613611111111
522,1.0852849305555559
523,1.3141576388888891
524,1.2411110416666666
525,0.9922898888888889
526,1.0520626388888892
527,1.096115736111111
528,0.9896425000000002
529,0.9895971527777778
530,1.1388566666666666
531,1.171381513888889
532,0.8412983472222223
533,0.8493150972222222
534,0.9041048055555556
535,1.380363263888889
536,1.0765787499999997
537,1.261989902777778
538,0.9237080972222222
539,1.0228461388888888
540,1.2996619583333335
541,0.9765510694444445
542,1.2693858472222224
543,1.3217020972222222
544,0.9910430555555555
545,1.1275025416666666
546,0.9099349027777778
547,1.2847833194444447
548,1.3637447916666665
549,1.052228375
550,1.4734242083333335
551,1.2596806666666667
552,1.0554782361111112
553,1.0107101805555556
554,0.9761306388888887
555,1.2913434166666666
556,1.182298513888889
557,0.8257201666666668
558,1.1714077222222221
559,1.1169502777777778
560,1.3345059722222221
561,1.1540637222222223
562,1.0320286805555556
563,1.309378611111111
564,1.5713660972222223
565,1.1066160555555555
566,1.129104902777778
567,1.2440043611111113
568,0.8420519166666667
569,1.0269009305555556
570,1.238138597222222
571,1.354637430555556
572,1.1229052777777777
573,1.2641544861111114
574,0.9289761111111112
575,1.2338918194444446
576,1.3946806111111114
577,1.050581625
578,1.112549375
579,1.1303492222222222
580,1.1403685972222224
581,0.8652306944444444
582,0.8699905833333333
583,1.2753107500000003
584,0.9463507361111111
585,1.1942242083333336
586,1.1740063749999998
587,1.2917006111111111
588,1.5853327361111111
589,1.017199861111111
590,0.9917901666666669
591,0.9423004305555557
592,0.950339875
593,0.8650418611111111
594,1.1027721527777778
595,1.4645070277777779
596,1.2639311388888887
597,1.0485060000000002
598,1.3536805277777777
599,1.4246664722222224
600,1.0986855416666665
601,0.8783113749999999
602,0.9952159583333333
603,1.0753758611111113
604,1.4637368055555557
605,1.1017286111111113
606,1.5231464444444445
607,1.1720089861111112
608,1.1758830000000002
609,0.8891656111111111
610,1.1780561666666667
611,1.3550762777777776
612,1.0481785416666667
613,0.9387814027777778
614,0.9153167361111111
615,0.8739087638888889
616,0.7845441666666668
617,0.9729520972222224
618,1.0749371666666667
619,0.8945071944444444
620,1.0218221388888888
621,1.081773902777778
622,0.9614134444444445
623,0.9819725138888891
624,0.9997869861111112
625,1.106757138888889
626,1.1214539583333334
627,1.2989035
628,1.1510549444444442
629,1.027862388888889
630,1.1413405694444445
631,0.9782431805555557
632,1.1478695138888888
633,1.0671472222222222
634,0.9170058888888889
635,1.098712388888889
636,0.8268206250000001
637,0.8367651666666668
638,0.7649746805555555
639,0.7931110833333335
640,0.9098601666666668
641,0.7631940972222223
642,1.0537648333333334
643,0.8711008888888889
644,0.8917335694444445
645,1.010045833333333
646,1.0743667499999998
647,0.9416527222222223
648,1.0889319583333334
649,1.0094863472222222
650,0.9765530972222223
651,0.7427189583333336
652,0.9175482361111111
653,0.9679212083333333
654,0.795458
655,0.9507180833333334
656,0.9376829166666667
657,0.9859218472222224
658,0.8017619583333334
659,0.7920486250000001
660,0.8800838888888888
661,0.9900534166666668
662,1.3306938611111112
663,0.8646707638888889
664,0.7563481944444445
665,0.9195559861111112
666,0.858309388888889
667,1.0024188333333337
668,1.2378459166666667
669,1.0745991666666668
670,0.952280125
671,0.8172093472222224
672,0.7055952500000002
673,1.1138470277777779
674,0.762442013888889
675,1.0983808194444444
676,0.7203453055555558
677,0.8923397083333333
678,0.8973328888888888
679,1.051668986111111
680,0.9895526805555557
681,0.673164486111111
682,0.9769263888888892
683,0.910118777777778
684,0.8952450972222223
685,0.8224779583333334
686,1.0942580277777778
687,0.8805927222222224
688,0.8500028611111111
689,0.6158820833333332
690,0.8173915416666668
691,0.7639858333333334
692,0.7317577361111112
693,0.8226597916666668
694,0.7961611944444444
695,0.8019579305555555
696,0.7391031111111114
697,0.7556298888888889
698,1.1829986111111115
699,1.1780069444444443
700,1.0693157916666667
701,1.1259172499999999
702,0.9259677222222223
703,0.8619178611111111
704,1.0733584583333333
705,1.173333611111111
706,1.213184875
707,1.182367388888889
708,1.2116878472222223
709,1.2642978194444445
710,0.9513362083333332
711,1.3809499722222225
712,0.9512621666666665
713,1.1947480138888888
714,1.3100041666666664
715,0.9751925833333336
716,1.4739925416666666
717,0.8107283333333333
718,1.2813855416666666
719,1.119112138888889
720,0.9750695555555556
721,1.1581488194444445
722,0.9685093611111112
723,1.432255777777778
724,1.2234594861111112
725,1.100561986111111
726,0.8024629027777778
727,1.1856286944444445
728,1.241298527777778
729,1.3951133333333334
730,1.2527729166666668
731,1.1438253055555558
732,1.2474520277777779
733,0.9966110694444446
734,1.1065692777777778
735,1.2647848472222225
736,1.2292898055555554
737,1.221897361111111
738,1.2302338333333336
739,1.0122725833333335
740,1.007267916666667
741,1.1818674583333333
742,1.0789321250000001
743,1.4117194027777777
744,1.3067485972222224
745,0.7917193888888889
746,1.2151194861111112
747,0.9689067361111112
748,1.1758261805555557
749,1.5080192083333335
750,1.163766138888889
751,1.1510898749999998
752,1.066626277777778
753,0.8404090138888891
754,0.8181541805555556
755,0.7319788055555556
756,0.970260513888889
757,0.7130830416666668
758,0.9467020694444445
759,1.013994625
760,0.9303895555555558
761,0.8660534722222222
762,0.7898686527777777
763,1.0591080833333335
764,0.7927049027777778
765,0.8351926805555557
766,0.8781808333333334
767,0.8654156527777778
768,0.6342559722222222
769,0.8671277777777777
770,0.8825042083333334
771,1.0802751250000002
772,0.9166638055555557
773,0.8382164999999999
774,1.0870266250000002
775,0.8391494305555557
776,0.8791728472222222
777,0.961791111111111
778,0.8791600277777777
779,1.0419208055555556
780,0.8954558472222223
781,0.9267491111111111
782,1.0003137916666667
783,0.7703360833333334
784,0.803754
785,0.833945763888889
786,0.9452001250000002
787,0.7945513055555558
788,0.7843069166666666
789,0.7828447777777777
790,0.9551234027777779
791,0.8428059166666667
792,1.0127714027777777
793,0.8466308472222223
794,0.8661028472222223
795,0.9555300972222225
796,1.0744104305555557
797,1.1372940416666668
798,1.114819
799,1.377784986111111
800,0.9656498194444445
801,1.1263343194444442
802,1.227131263888889
803,0.9099330972222223
804,1.3182171666666667
805,1.0362126805555554
806,1.28146775
807,0.9092143611111113
808,1.326511972222222
809,1.1815764305555556
810,1.2047106250000001
811,1.0491936805555557
812,1.1284480555555556
813,1.3125069999999999
814,1.0951021944444443
815,1.3589983611111112
816,0.958658388888889
817,1.196831263888889
818,1.4434264583333334
819,1.1837810277777778
820,1.3992518055555556
821,1.0363840555555557
822,1.2924886805555555
823,1.1539024444444443
824,1.5301910694444447
825,1.1520026250000002
826,1.0023146111111112
827,1.3370774444444444
828,0.8304131527777778
829,1.1917108888888892
830,1.1823580000000002
831,1.3950787083333336
832,1.4699435972222221
833,1.3050000416666667
834,0.9642757083333333
835,1.027530736111111
836,0.8859210833333333
837,1.2094758194444446
838,1.2114292361111112
839,1.1273437083333333
840,1.1940430694444444
841,1.0956004444444443
842,1.1107379305555554
843,1.0105736666666667
844,1.4066536805555556
845,1.0712905972222222
846,1.0557372361111113
847,1.4172309166666668
848,1.2125856666666666
849,1.5456445694444445
850,1.074024388888889
851,1.5612866111111112
852,1.1416519305555557
853,1.0636770555555557
854,1.2985469583333333
855,1.084185555555556
856,1.203691652777778
857,0.9300563333333336
858,0.9605087777777778
859,1.1710616944444445
860,1.0176268194444444
861,0.81641125
862,1.2519678888888888
863,1.142892986111111
864,1.0403330833333337
865,1.336984666666667
866,0.9528110972222222
867,0.9143452361111112
868,0.903855625
869,1.1994894444444446
870,1.0479480416666667
871,1.0802204444444445
872,1.0104192083333334
873,1.0669944305555554
874,0.8899810416666668
875,0.9574286666666668
876,0.9019940833333333
877,0.8682395555555553
878,1.3131872083333331
879,1.157868763888889
880,1.0566288611111112
881,1.194734888888889
882,1.1683843333333332
883,1.0124964305555557
884,0.848754138888889
885,1.1069784722222225
886,0.9531247222222224
887,1.2501162777777777
888,1.0559121805555556
889,0.9378298611111111
890,1.0925640694444445
891,1.0150071666666667
892,1.1384444305555559
893,1.0629784999999998
894,1.1329122361111115
895,1.1101534166666667
896,1.0220998749999999
897,0.8940935000000001
898,1.0148548333333336
899,0.9307396944444445
900,0.9692624027777778
901,1.1646376250000001
902,1.0728255277777776
903,0.9837475833333333
904,1.1986185277777777
905,1.1392622500000003
906,1.0023239583333334
907,0.9692815000000002
908,1.081966777777778
909,1.0831873611111111
910,1.1918098472222225
911,1.0250585694444445
912,0.8958143194444447
913,1.1907106666666667
914,1.1103998055555555
915,1.1608658888888888
916,1.0207605555555557
917,1.019930861111111
918,1.4679332222222223
919,1.2552873055555556
920,0.9765374583333336
921,1.0509688888888888
922,0.9099444027777779
923,1.2305549305555554
924,1.372740888888889
925,1.138604388888889
926,1.5110991666666667
927,0.9268425833333334
928,1.427008763888889
929,1.3247259583333335
930,1.2019597083333335
931,0.7927914305555558
932,0.9640916805555556
933,1.0397916944444445
934,0.9023540972222223
935,1.4335259166666667
936,1.2108661805555556
937,1.1962012222222222
938,1.2078018750000001
939,1.0249176388888888
940,0.9994081250000002
941,1.0160309861111112
942,1.155556111111111
943,1.0267291250000001
944,1.2187511805555555
945,1.0129656944444445
946,1.1735220416666667
947,1.1961644027777778
948,1.1059355555555557
949,1.0661685277777777
950,0.984666861111111
951,1.0002550694444443
952,0.9536702777777779
953,1.362800638888889
954,1.185383652777778
955,1.0630265833333334
956,1.0106436805555556
957,1.3975537083333334
958,1.1222451111111111
959,0.828200263888889
960,1.0575311805555556
961,1.0864501111111111
962,1.3182919722222222
963,1.2043506944444446
964,1.253986027777778
965,1.2204739861111111
966,1.1304772222222224
967,1.5554737916666665
968,0.966731625
969,1.1568754166666668
970,1.0211536111111112
971,0.9875142638888889
972,1.2871157916666667
973,1.00411775
974,1.0580914027777777
975,1.1753701944444443
976,1.1208969722222224
977,0.8839293611111111
978,0.987712763888889
979,1.1407484722222223
980,1.3777670694444444
981,0.8439529444444446
982,1.1000166249999999
983,1.1236274444444447
984,1.2572772499999998
985,0.9845951944444445
986,0.8143952222222222
987,1.026856236111111
988,1.0843777638888887
989,1.136166388888889
990,1.453040402777778
991,0.9828161388888887
992,1.2762498194444445
993,1.3297580000000002
994,1.04996
995,1.268102541666667
996,1.0641185833333333
997,1.3905819444444445
998,1.1325477499999999
999,0.8925837916666668
1000,1.1417096111111114
